Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,EternaBench
Round 15,SHAPE Profile - C-U Mismatch - Pilot Run 2A,True,3.3794285714285714,88.34285714285713,0.4467032967032968,109.0,7.0,2.0,4.0,1.0,14,0.4797250732542564,Filtered (n=12711)
Round 15,SHAPE Profile - G-A Mismatch - Pilot Run 2A,True,1.8068461538461535,85.70769230769231,0.43195266272189353,109.0,7.0,2.0,4.0,1.0,13,0.4630795067047746,Filtered (n=12711)
Round 15,The G Quadruplex - Round 2,True,3.825826086956523,81.78695652173914,0.5421994884910485,64.0,3.0,1.0,2.0,0.0,23,0.44654963742037573,Filtered (n=12711)
Round 15,Triloop Hairpin and Stem Loop - Helix Stability,True,2.2025588235294116,87.68529411764708,0.44117647058823506,106.0,7.0,3.0,3.0,1.0,34,0.8157324573232676,Filtered (n=12711)
Round 15,Wobble Quad Control 1,True,1.3817647058823528,88.47647058823532,0.41266968325791864,109.0,6.0,3.0,1.0,2.0,17,0.6454991283777067,Filtered (n=12711)
Round 15,Wobble Quad Stability 2,True,2.3035714285714284,87.53571428571426,0.42857142857142866,109.0,6.0,3.0,1.0,2.0,14,0.617145460107694,Filtered (n=12711)
Round 15,Wobble Quad Stability 3,True,1.8856470588235292,88.71176470588235,0.42579185520361995,109.0,6.0,3.0,1.0,2.0,17,0.6094414430477049,Filtered (n=12711)
Round 15,Wobble Quad Stability 4,True,2.4982941176470597,88.12941176470588,0.4190045248868779,109.0,6.0,3.0,1.0,2.0,17,0.6798804459089623,Filtered (n=12711)
Round 16,A-U Closing Base Pairs - 4.1,True,2.3708461538461543,94.39230769230772,0.36971586971586967,90.0,4.0,2.0,1.0,1.0,26,0.5731637742235238,Filtered (n=12711)
Round 16,A-U Closing Base Pairs - 4.2,True,2.3402083333333326,94.30833333333335,0.37387387387387383,90.0,4.0,2.0,1.0,1.0,24,0.6178839865505634,Filtered (n=12711)
Round 16,FMN Binding Site - Rotated,True,2.9095454545454547,92.42272727272729,0.39554195804195813,83.0,3.0,1.0,2.0,0.0,22,0.6813616725761088,Filtered (n=12711)
Round 16,G-U Closing Base Pairs - 4.3,True,3.4918,90.96666666666668,0.39669669669669666,90.0,4.0,2.0,1.0,1.0,30,0.5903831125314434,Filtered (n=12711)
Round 16,G-U Closing Base Pairs - 4.4,True,4.058192307692308,90.93846153846152,0.39916839916839914,90.0,4.0,2.0,1.0,1.0,26,0.5930598223301384,Filtered (n=12711)
Round 16,Hairpin ribozyme,True,1.8423636363636364,90.53636363636366,0.4379815100154083,97.0,5.0,2.0,2.0,1.0,22,0.5600261815086282,Filtered (n=12711)
Round 16,Hexaloop 1,True,11.43562857142857,94.47428571428573,0.41661129568106336,65.0,4.0,2.0,1.0,1.0,35,0.6294653125423337,Filtered (n=12711)
Round 16,Hexaloop 2,True,4.820366666666666,95.01000000000002,0.4180272108843537,77.0,4.0,2.0,1.0,1.0,30,0.7149447675775937,Filtered (n=12711)
Round 16,Hexaloop 3,True,2.5549999999999997,94.40454545454546,0.4128099173553719,89.0,4.0,2.0,1.0,1.0,22,0.7990339408828389,Filtered (n=12711)
Round 16,JR's Let's Break the Barcode - Adjacent Barcode Version,True,7.972,97.2,0.5242718446601942,82.0,5.0,3.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 16,Kinky Bits,True,3.1781428571428583,90.41785714285716,0.43265306122448993,84.0,6.0,1.0,5.0,0.0,28,0.677516851059655,Filtered (n=12711)
Round 16,Mad multiloop - Pentaloop 1,True,12.061810810810808,93.82702702702703,0.43082368082368083,63.0,4.0,2.0,1.0,1.0,37,0.6023892271407081,Filtered (n=12711)
Round 16,Most Likely Base Pair U/A - Variation 1.1B,True,2.9531176470588236,92.53529411764706,0.4132352941176471,59.0,3.0,1.0,2.0,0.0,17,0.5546510557725852,Filtered (n=12711)
Round 16,Motif study: the S-turn,True,4.641333333333334,94.31,0.41877394636015325,66.0,3.0,1.0,2.0,0.0,30,0.7114143280375109,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 1,True,2.217625,85.7375,0.436965811965812,96.0,4.0,2.0,1.0,1.0,8,0.6560143539833633,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 2,True,1.7153749999999999,87.2375,0.43592436974789917,98.0,4.0,2.0,1.0,1.0,8,0.559654378612426,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 3,True,1.8354285714285712,87.47142857142858,0.40731995277449823,100.0,4.0,2.0,1.0,1.0,7,0.5038472735281383,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 4,True,1.1338571428571431,82.87142857142855,0.3937282229965157,102.0,4.0,2.0,1.0,1.0,7,0.5041803094665843,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 5,True,1.3522727272727273,81.22727272727272,0.4065454545454546,104.0,4.0,2.0,1.0,1.0,11,0.6221756876317349,Filtered (n=12711)
Round 16,Multibranch Loop Terminal Mismatch Stability Pilot - Strand Length 6,True,1.2361666666666669,86.5,0.40288713910761165,106.0,4.0,2.0,1.0,1.0,6,0.5671584722380577,Filtered (n=12711)
Round 16,Neck-Hairpin Spacing 0,True,2.5098181818181815,96.24545454545455,0.35790980672870437,106.0,3.0,2.0,0.0,1.0,11,0.5205345820958818,Filtered (n=12711)
Round 16,Neck-Hairpin Spacing 1,True,1.791714285714286,92.32857142857142,0.3796400449943758,106.0,3.0,2.0,0.0,1.0,14,0.5274245018019281,Filtered (n=12711)
Round 16,Neck-Hairpin Spacing 2,True,1.8237142857142856,93.75714285714285,0.3965129358830147,106.0,3.0,2.0,0.0,1.0,14,0.5633823597941006,Filtered (n=12711)
Round 16,Neck-Hairpin Spacing 3,True,2.0717692307692306,93.5923076923077,0.3888552392489401,106.0,3.0,2.0,0.0,1.0,13,0.5813835673375441,Filtered (n=12711)
Round 16,Pentaloop 2,True,5.101057142857142,93.48285714285718,0.4217261904761904,75.0,4.0,2.0,1.0,1.0,35,0.7188787804480926,Filtered (n=12711)
Round 16,Pentaloop 3,True,2.5016956521739133,91.24347826086958,0.43558776167471824,87.0,4.0,2.0,1.0,1.0,23,0.7735143761640769,Filtered (n=12711)
Round 16,Pure A,True,5.2065,96.35,0.3793103448275862,66.0,3.0,1.0,2.0,0.0,2,0.07967208971953395,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 1,True,9.559,88.9,0.5,47.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 10,True,6.896,83.5,0.4634146341463415,102.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 2,True,18.876,80.6,0.4411764705882353,47.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 3,True,0.24,63.9,0.5294117647058824,47.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 4,True,2.123,80.0,0.5074626865671642,46.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 6,True,1.631,81.4,0.49333333333333335,54.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 16,RNA Transient Structures and pre-miRs - Shape 7,True,3.137,88.4,0.49333333333333335,54.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 16,Return of the boost,True,3.7551470588235287,93.07647058823532,0.4005457853244392,76.0,4.0,2.0,1.0,1.0,34,0.5905187569508347,Filtered (n=12711)
Round 16,SHAPE Profile - C-U Mismatch - Pilot Run 2B,True,1.1721249999999999,86.225,0.42884615384615393,109.0,7.0,2.0,4.0,1.0,16,0.5125534634990494,Filtered (n=12711)
Round 16,SHAPE Profile - Most Likely Base Pair G/C - Variation 2,True,0.16752941176470587,82.58823529411765,0.4578203374373005,108.0,5.0,1.0,4.0,0.0,17,0.6816109434413088,Filtered (n=12711)
Round 16,SHAPE Profile - Most Likely Base Pair G/C - Variation 2B,True,2.4861666666666666,91.49583333333334,0.43593749999999987,59.0,3.0,1.0,2.0,0.0,24,0.5249109147574951,Filtered (n=12711)
Round 16,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.1,True,0.2706842105263158,82.1,0.4573643410852714,108.0,5.0,1.0,4.0,0.0,19,0.7097614703397533,Filtered (n=12711)
Round 16,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.3,True,0.19885714285714287,82.90952380952383,0.4263565891472869,108.0,5.0,1.0,4.0,0.0,21,0.7068482166850067,Filtered (n=12711)
Round 16,The Donkey's Tail,True,6.158266666666665,88.01333333333332,0.42857142857142866,70.0,2.0,1.0,1.0,0.0,15,0.45653720451037016,Filtered (n=12711)
Round 16,Variant 1,True,1.8947058823529412,89.07058823529412,0.4345032130499259,98.0,5.0,2.0,2.0,1.0,17,0.5648391772080076,Filtered (n=12711)
Round 16,Variant 2,True,2.0092142857142856,90.32857142857144,0.4345238095238096,99.0,5.0,2.0,2.0,1.0,14,0.5691021428646662,Filtered (n=12711)
Round 17,"5' Hairpin Stem, Part 1 - Five Base Pairs + UUCG Tetraloop",True,0.18825,70.025,0.4586538461538462,109.0,5.0,3.0,0.0,2.0,16,0.4978269382750907,Filtered (n=12711)
Round 17,Aptamer secondary structure - Shape 2,True,13.328,89.4,0.3979591836734694,77.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Aptamer secondary structure - Shape 5,True,3.322,94.7,0.4205607476635514,86.0,4.0,1.0,3.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Aptamer secondary structure - Shape 6,True,4.817,96.3,0.4424778761061947,92.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Bound - Mimic AGGAUA--UAAUU,True,1.39,76.8,0.36220472440944884,106.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Bound - Mimic CGUUAC--GGAGG,True,1.811,96.8,0.4251968503937008,106.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Bound - Mimic CUGAAC--GACGG,True,1.583285714285714,96.5142857142857,0.41507311586051754,106.0,4.0,2.0,1.0,1.0,7,0.5556926606790518,Filtered (n=12711)
Round 17,Bound - Mimic UGGAUA--GACGG,True,1.3942,90.54,0.3700787401574803,106.0,5.0,2.0,2.0,1.0,5,0.4251273044688519,Filtered (n=12711)
Round 17,Bound - Mimic UGUAUU--GAAGG,True,1.8943333333333332,83.16666666666667,0.39895013123359585,106.0,5.0,2.0,2.0,1.0,3,0.3757519258079251,Filtered (n=12711)
Round 17,Effect of Bulge Proximity on RNA Stability,True,3.4507352941176475,92.61470588235295,0.4432048681541582,95.0,8.0,1.0,7.0,0.0,34,0.7055884100677983,Filtered (n=12711)
Round 17,Effect of Bulge Proximity on RNA Stability:  More Distance,True,3.4278571428571425,94.10000000000001,0.4648910411622276,97.0,8.0,1.0,7.0,0.0,14,0.6249090541333464,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (AGGAUA/UACUG & AGGAUA/UAAGG),True,0.8279999999999998,87.34545454545454,0.4355179704016913,108.0,5.0,2.0,2.0,1.0,11,0.4588648088598468,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (CCUAUC/GAAGG & AGUAUA/UAACA) 1,True,0.435,82.57272727272728,0.3770260747004933,108.0,6.0,2.0,3.0,1.0,11,0.4626133004717929,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (CCUAUC/GAAGG & AGUAUA/UAACA) 2,True,1.0225000000000002,89.50833333333334,0.36609686609686615,96.0,4.0,1.0,3.0,0.0,12,0.47562457443816497,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (CUGAAC/GACGG & CGUUAC/GGAGG),True,0.7305,83.66666666666667,0.441860465116279,108.0,6.0,2.0,3.0,1.0,12,0.45697028021066677,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (CUGAGC/GACGG & CGGAUA/GACGG),True,0.9830909090909091,87.72727272727272,0.44467935165609584,108.0,5.0,2.0,2.0,1.0,11,0.5163922900418179,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (GUAGUA/GAAAC & AGGAUA/UAAUU),True,0.4805000000000001,79.475,0.38759689922480617,108.0,5.0,2.0,2.0,1.0,12,0.5022993333225905,Filtered (n=12711)
Round 17,FMN Mimic Pilot - (UGUAUU/GAAGG & UGGAUA/GACGG),True,0.9031666666666668,86.86666666666666,0.4270025839793281,108.0,7.0,2.0,4.0,1.0,12,0.5084997941947873,Filtered (n=12711)
Round 17,FMN Mimic Pilot - AGUAUA/UAACA,True,5.7864615384615385,92.3076923076923,0.368006993006993,67.0,3.0,1.0,2.0,0.0,13,0.46984697949452214,Filtered (n=12711)
Round 17,FMN in zigzag,True,2.333642857142857,90.05,0.3953855878634639,92.0,7.0,1.0,6.0,0.0,28,0.565555031389334,Filtered (n=12711)
Round 17,GGG/UCC Wobble Closing Base Pairs - Heptaloop,True,0.7227058823529412,86.0,0.39534883720930225,108.0,3.0,2.0,0.0,1.0,17,0.5510224891754406,Filtered (n=12711)
Round 17,GGG/UCC Wobble Closing Base Pairs - Hexaloop RE,True,1.6473333333333333,92.50666666666667,0.390625,107.0,3.0,2.0,0.0,1.0,15,0.5370973898238249,Filtered (n=12711)
Round 17,Helix Comparison - 4x4 Loop,True,1.8115625,91.04375,0.37867647058823534,98.0,4.0,1.0,3.0,0.0,16,0.6330886813650946,Filtered (n=12711)
Round 17,Helix Comparison - 5x5 Loop,True,1.1077222222222223,87.85555555555555,0.34184587813620065,103.0,4.0,1.0,3.0,0.0,18,0.6342575212432346,Filtered (n=12711)
Round 17,Helix Comparison - 6x6 Loop,True,1.0249090909090908,87.16363636363636,0.346723044397463,108.0,4.0,1.0,3.0,0.0,11,0.5406353738124499,Filtered (n=12711)
Round 17,Helix Comparison - Eight Base Pair Stem,True,0.6778000000000002,81.45,0.38384615384615384,109.0,4.0,1.0,3.0,0.0,10,0.6187075590665464,Filtered (n=12711)
Round 17,Helix Comparison - Four Base Pair Stem,True,2.4183846153846154,92.3153846153846,0.35723598435462844,97.0,4.0,1.0,3.0,0.0,13,0.5431813100596653,Filtered (n=12711)
Round 17,Helix Comparison - Stem 1 G-U,True,1.1225454545454545,92.43636363636364,0.3607730851825339,106.0,4.0,1.0,3.0,0.0,11,0.505614142310851,Filtered (n=12711)
Round 17,Helix Comparison - Stem 2 G-U,True,1.3177333333333334,89.53999999999998,0.35275590551181113,106.0,4.0,1.0,3.0,0.0,15,0.572994044660099,Filtered (n=12711)
Round 17,L3-4,True,8.4885,91.69999999999999,0.36757425742574257,80.0,2.0,1.0,1.0,0.0,8,0.4925297927532807,Filtered (n=12711)
Round 17,L3-5,True,7.381166666666668,90.0,0.4003267973856209,81.0,2.0,1.0,1.0,0.0,6,0.5005318104393798,Filtered (n=12711)
Round 17,L3-6,True,8.684,87.65,0.3883495145631068,82.0,2.0,1.0,1.0,0.0,4,0.3451062253672671,Filtered (n=12711)
Round 17,L3-7,True,7.923,88.1,0.3736263736263736,83.0,2.0,1.0,1.0,0.0,7,0.45852031878222965,Filtered (n=12711)
Round 17,L3-8,True,9.678666666666667,89.5,0.4158730158730159,84.0,2.0,1.0,1.0,0.0,3,0.342710395220003,Filtered (n=12711)
Round 17,L3-9,True,6.946333333333333,88.26666666666667,0.4150943396226416,85.0,2.0,1.0,1.0,0.0,3,0.2630596543225402,Filtered (n=12711)
Round 17,New Frontier 5,True,6.6607,84.15,0.36568627450980395,81.0,4.0,2.0,1.0,1.0,10,0.5306554982902615,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 0,True,1.517,94.4,0.40384615384615385,83.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 1,True,9.333,88.9,0.47115384615384615,83.0,9.0,3.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 10,True,1.423,90.3,0.4423076923076923,83.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 11,True,10.356,93.1,0.4807692307692308,83.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 12,True,3.916,89.5,0.37254901960784315,30.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 13,True,1.84,87.8,0.4153846153846154,109.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 15,True,9.305,100.0,0.5,49.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 18,True,0.9890000000000001,80.82,0.4596153846153846,83.0,4.0,1.0,3.0,0.0,5,0.6368470281425422,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 19,True,2.9227000000000003,84.03999999999999,0.44134615384615394,83.0,5.0,2.0,2.0,1.0,10,0.6690074637935557,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 2,True,14.2,81.9,0.4519230769230769,83.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 20,True,5.007,95.8,0.40384615384615385,83.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 3,True,6.551500000000001,94.4,0.5240384615384615,83.0,5.0,3.0,1.0,1.0,2,0.23327068576536622,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 4,True,1.073,98.6,0.25961538461538464,83.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 5,True,0.494,36.1,0.25,83.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 6,True,17.61,86.1,0.6346153846153846,83.0,10.0,3.0,6.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 7,True,5.384,83.3,0.38461538461538464,83.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 8,True,6.26,91.7,0.40384615384615385,83.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 17,Reproducibility Lab 2 - Shape 9,True,5.607,97.2,0.46153846153846156,83.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 17,SHAPE Profile - Most Likely Base Pair C/G - Variation 2,True,0.36080000000000007,83.365,0.4895348837209303,108.0,5.0,1.0,4.0,0.0,20,0.6966521949456411,Filtered (n=12711)
Round 17,SHAPE Profile - Most Likely Base Pair C/G - Variation 2B,True,1.393315789473684,88.16842105263159,0.4530656538252849,76.0,4.0,2.0,1.0,1.0,19,0.6072821673545498,Filtered (n=12711)
Round 17,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.2,True,0.25257894736842107,82.37368421052633,0.43655650754793957,108.0,5.0,1.0,4.0,0.0,19,0.6889938183456568,Filtered (n=12711)
Round 17,SHAPE Profile - Most Likely Base Pair U/A - Variation 1.4,True,0.24387500000000004,83.08333333333334,0.4305555555555556,108.0,5.0,1.0,4.0,0.0,24,0.7141226393579074,Filtered (n=12711)
Round 17,Stabilise the 1-1-1-1-1 multiloop ,True,0.5693333333333335,78.79090909090908,0.4125874125874127,109.0,6.0,4.0,1.0,1.0,33,0.7642302230657922,Filtered (n=12711)
Round 17,Stanford Switch Puzzle,True,12.295666666666667,79.4833333333333,0.3858695652173913,71.0,3.0,2.0,0.0,1.0,42,0.5171610420741455,Filtered (n=12711)
Round 17,Telephone,True,2.1607857142857143,86.58571428571429,0.4428571428571428,109.0,8.0,2.0,5.0,1.0,14,0.7224160906032291,Filtered (n=12711)
Round 17,Unbound,True,1.978,93.7,0.4645669291338583,106.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 18,20% Non Watson-Crick Base Pairs - Effortless,True,4.205092592592591,86.32129629629628,0.3937000726216411,81.0,2.0,1.0,1.0,0.0,108,0.8794495246504366,Filtered (n=12711)
Round 18,40% Non Watson-Crick Base Pairs - Medium,True,5.625325581395349,80.48139534883718,0.44300045599635207,81.0,2.0,1.0,1.0,0.0,86,0.862186760049902,Filtered (n=12711)
Round 18,60% Non Watson-Crick Base Pairs - Heating Up,True,6.585841463414635,73.74756097560974,0.4461979913916787,81.0,2.0,1.0,1.0,0.0,82,0.838935975644273,Filtered (n=12711)
Round 18,70% Non Watson-Crick Base Pairs - Hard Mode,True,5.736225352112677,73.58450704225349,0.4305440486053574,81.0,2.0,1.0,1.0,0.0,71,0.8542664231060715,Filtered (n=12711)
Round 18,80% Non Watson-Crick Base Pairs - Insanity,True,4.514944444444444,78.59074074074076,0.42919389978213496,81.0,2.0,1.0,1.0,0.0,54,0.8305597712297672,Filtered (n=12711)
Round 18,Alternative structure space for human tRNAs - Shape 16,True,3.926,84.7,0.48717948717948717,96.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 18,Alternative structure space for human tRNAs - Shape 25,True,1.886,74.2,0.52,104.0,9.0,2.0,6.0,1.0,1,0.0443614195558365,Filtered (n=12711)
Round 18,Alternative structure space for human tRNAs - Shape 4,True,7.089,80.0,0.47863247863247865,96.0,6.0,3.0,2.0,1.0,1,0.06516768364238801,Filtered (n=12711)
Round 18,Bistable 3 - Mod of Eli by mat747: -2.51 Kcal/mol Mimic Bonus,True,4.237,82.23333333333333,0.3644859813084112,86.0,5.0,2.0,2.0,1.0,3,0.1600442291641934,Filtered (n=12711)
Round 18,Bistable 3 - Mod of Eli by mat747: -4.86 Kcal/mol Mimic Bonus,True,4.3454999999999995,80.7,0.3691588785046729,86.0,5.0,2.0,2.0,1.0,2,0.11012618756559879,Filtered (n=12711)
Round 18,Hair Trigger - Sub 2 (Stable) by Brourd: -2.51 Kcal/mol Mimic Bonus,True,3.8795,80.7,0.37383177570093457,86.0,5.0,1.0,4.0,0.0,2,0.09069215446578723,Filtered (n=12711)
Round 18,Hair Trigger - Sub 2 (Stable) by Brourd: -4.86 Kcal/mol Mimic Bonus,True,2.203,86.7,0.38317757009345793,86.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 18,Hand and Finger Remade - Mimic,True,0.8921666666666668,74.41190476190476,0.397212543554007,102.0,5.0,2.0,2.0,1.0,42,0.7884824732871744,Filtered (n=12711)
Round 18,Hand and Finger Remade - OFF State,True,0.5468958333333335,72.06875000000001,0.3826219512195122,102.0,5.0,1.0,4.0,0.0,48,0.6295448550739768,Filtered (n=12711)
Round 18,Identify tRNA Mutants Subject to Alternative RNA Processing - Shape 0,True,5.432,77.4,0.49137931034482757,95.0,7.0,2.0,4.0,1.0,1,0.07170488074758054,Filtered (n=12711)
Round 18,Investigation of Alternative Human tRNA Structures - Shape 15,True,5.666,83.3,0.5172413793103449,95.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 18,Investigation of Alternative Human tRNA Structures - Shape 23,True,1.97,80.2,0.5234375,107.0,8.0,2.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 18,Investigation of Alternative Human tRNA Structures - Shape 36,True,2.439,88.1,0.5603448275862069,95.0,6.0,3.0,1.0,2.0,1,0.0,Filtered (n=12711)
Round 18,Investigation of Alternative Human tRNA Structures - Shape 5,True,2.31,80.2,0.5169491525423728,97.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 18,Simple RNA Switch Remade - Mimic,True,5.550212765957446,86.92340425531913,0.35468085106382974,79.0,3.0,1.0,2.0,0.0,47,0.6927649263909298,Filtered (n=12711)
Round 18,Simple RNA Switch Remade - OFF State,True,6.82478125,89.38437499999996,0.36999999999999994,79.0,3.0,2.0,0.0,1.0,32,0.5806404776694551,Filtered (n=12711)
Round 19,2-2 Superboost,True,1.9693749999999999,78.9375,0.41789215686274506,81.0,5.0,1.0,4.0,0.0,8,0.6374481107071753,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 15,True,2.35,76.2,0.5344827586206896,95.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 19,True,1.438,80.0,0.5299145299145299,96.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 23,True,0.853,67.7,0.5078125,107.0,8.0,2.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 25,True,0.946,80.6,0.52,104.0,9.0,2.0,6.0,1.0,1,0.0443614195558365,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 36,True,1.273,76.2,0.5431034482758621,95.0,6.0,3.0,1.0,2.0,1,0.0,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 4,True,2.16,82.4,0.5213675213675214,96.0,6.0,3.0,2.0,1.0,1,0.06516768364238801,Filtered (n=12711)
Round 19,Alternative structure space for human tRNAs - Shape 5,True,1.204,72.1,0.5169491525423728,97.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 1,True,3.2708333333333326,88.23333333333333,0.3351851851851852,69.0,2.0,1.0,1.0,0.0,6,0.3222208681732108,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 2,True,2.601,91.65,0.2857142857142857,77.0,2.0,1.0,1.0,0.0,2,0.12731274744978585,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 4,True,5.44,96.2,0.27058823529411763,64.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 5,True,3.96,94.4,0.38372093023255816,65.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 6,True,2.711,96.3,0.3953488372093023,65.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 19,Apical Loop Comparison - Dissimilar Stem Sequences - Shape 7,True,3.281,92.7,0.3333333333333333,66.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 19,Cyanocobalamin (vitamin B12) RNA aptamer SHAPE profile - Shape 0,True,10.375599999999999,94.54,0.45,55.0,1.0,1.0,0.0,0.0,5,0.2326851654099639,Filtered (n=12711)
Round 19,Effects of Base Pair Mutations on the RNA Ensemble and Reverse Transcription - Shape 0,True,7.836833333333335,84.31666666666668,0.3383838383838384,45.0,2.0,1.0,1.0,0.0,6,0.36792024810952545,Filtered (n=12711)
Round 19,Effects of Base Pair Mutations on the RNA Ensemble and Reverse Transcription - Shape 1,True,7.642399999999999,85.72,0.3621621621621621,53.0,2.0,1.0,1.0,0.0,5,0.32979983533556556,Filtered (n=12711)
Round 19,Effects of Base Pair Mutations on the RNA Ensemble and Reverse Transcription - Shape 2,True,1.929,83.85,0.3085106382978723,73.0,2.0,1.0,1.0,0.0,4,0.3638163175804562,Filtered (n=12711)
Round 19,Hairpin Loop Comparison Pilot - Shape 0,True,6.875,88.7,0.27058823529411763,64.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
